status,location,weather,temperature,hour,day,month,year
1.0,Beijing,霾,14.0,14,19,3,2023
1.1,Guiyang,晴,6.0,14,19,3,2023
1.33333,Guiyang,晴,6.0,14,19,3,2023
1.25,Beijing,霾,14.0,14,19,3,2023
1.1875,Guiyang,晴,6.0,14,19,3,2023
1.21429,HaErBin,晴,12.0,14,19,3,2023
2.14286,HaErBin,晴,12.0,14,19,3,2023
1.09091,Haikou,晴,27.0,14,19,3,2023
1.14286,HaErBin,晴,12.0,14,19,3,2023
1.4,Haikou,晴,27.0,14,19,3,2023
1.0,Haikou,晴,27.0,14,19,3,2023
1.05,HaErBin,晴,12.0,14,19,3,2023
1.27778,Beijing,霾,14.0,14,19,3,2023
1.17647,Guiyang,晴,6.0,14,19,3,2023
1.13333,Guiyang,晴,6.0,14,19,3,2023
1.125,HaErBin,晴,12.0,14,19,3,2023
1.13333,Guiyang,晴,6.0,14,19,3,2023
1.5,Haikou,晴,27.0,14,19,3,2023
1.04167,Beijing,霾,14.0,14,19,3,2023
1.375,Beijing,霾,14.0,14,19,3,2023
1.0,Beijing,霾,14.0,14,19,3,2023
1.16667,Guiyang,晴,7.0,15,19,3,2023
2.05128,HaErBin,晴,13.0,15,19,3,2023
1.04762,Haikou,晴,29.0,15,19,3,2023
1.27778,Guiyang,晴,7.0,15,19,3,2023
1.13333,Guiyang,晴,7.0,15,19,3,2023
1.63636,Haikou,晴,29.0,15,19,3,2023
1.03571,HaErBin,晴,13.0,15,19,3,2023
1.19048,Haikou,晴,29.0,15,19,3,2023
1.19048,HaErBin,晴,13.0,15,19,3,2023
1.0,Beijing,霾,14.0,15,19,3,2023
1.125,Beijing,霾,14.0,15,19,3,2023
1.4,Beijing,霾,14.0,15,19,3,2023
1.45455,Haikou,晴,29.0,15,19,3,2023
1.86111,HaErBin,晴,13.0,15,19,3,2023
1.14286,HaErBin,晴,13.0,15,19,3,2023
1.27778,Guiyang,晴,7.0,15,19,3,2023
1.07143,HaErBin,晴,13.0,15,19,3,2023
1.0,Haikou,晴,29.0,15,19,3,2023
1.18182,Haikou,晴,29.0,15,19,3,2023
1.25,Guiyang,晴,7.0,15,19,3,2023
1.625,Beijing,霾,14.0,15,19,3,2023
1.47368,Beijing,霾,14.0,15,19,3,2023
1.47059,Guiyang,晴,7.0,15,19,3,2023
1.15385,Guiyang,晴,7.0,15,19,3,2023
1.04167,Beijing,霾,14.0,15,19,3,2023
1.0,Haikou,晴,29.0,15,19,3,2023
1.77778,HaErBin,晴,13.0,15,19,3,2023
1.0,HaErBin,晴,13.0,15,19,3,2023
1.18182,HaErBin,晴,13.0,15,19,3,2023
1.5,Haikou,晴,29.0,15,19,3,2023
2.0,Haikou,晴,29.0,15,19,3,2023
1.44444,Beijing,霾,14.0,15,19,3,2023
1.25,Guiyang,晴,7.0,15,19,3,2023
1.0,Beijing,霾,14.0,15,19,3,2023
1.47368,Beijing,霾,14.0,15,19,3,2023
1.05882,Guiyang,晴,7.0,15,19,3,2023
1.1,Guiyang,晴,7.0,15,19,3,2023
1.67568,HaErBin,晴,13.0,16,19,3,2023
1.76923,Haikou,晴,29.0,16,19,3,2023
1.15789,HaErBin,晴,13.0,16,19,3,2023
1.09524,Haikou,晴,29.0,16,19,3,2023
1.13636,Haikou,晴,29.0,16,19,3,2023
1.0,HaErBin,晴,13.0,16,19,3,2023
1.11765,Guiyang,晴,8.0,16,19,3,2023
1.0,HaErBin,晴,13.0,16,19,3,2023
1.04167,Beijing,霾,15.0,16,19,3,2023
1.0,Beijing,霾,15.0,16,19,3,2023
1.47368,Beijing,霾,15.0,16,19,3,2023
1.2,Guiyang,晴,8.0,16,19,3,2023
1.13333,Guiyang,晴,8.0,16,19,3,2023
1.4,Haikou,晴,29.0,16,19,3,2023
1.29167,Haikou,晴,29.0,16,19,3,2023
1.375,Haikou,晴,29.0,16,19,3,2023
1.22727,HaErBin,晴,13.0,16,19,3,2023
1.04167,Beijing,霾,15.0,16,19,3,2023
1.31579,Guiyang,晴,8.0,16,19,3,2023
1.25,Beijing,霾,15.0,16,19,3,2023
1.03571,HaErBin,晴,13.0,16,19,3,2023
1.55,Beijing,霾,15.0,16,19,3,2023
1.61111,HaErBin,晴,13.0,16,19,3,2023
1.03333,Guiyang,晴,8.0,16,19,3,2023
1.2,Guiyang,晴,8.0,16,19,3,2023
1.0,Haikou,晴,29.0,16,19,3,2023
1.05882,Guiyang,晴,8.0,16,19,3,2023
2.0,Haikou,晴,29.0,16,19,3,2023
1.08333,Beijing,霾,15.0,16,19,3,2023
1.18182,HaErBin,晴,13.0,16,19,3,2023
1.35714,Haikou,晴,29.0,16,19,3,2023
1.34783,Haikou,晴,29.0,16,19,3,2023
1.0,Beijing,霾,15.0,16,19,3,2023
1.06667,Guiyang,晴,8.0,16,19,3,2023
1.0,Guiyang,晴,8.0,16,19,3,2023
1.58824,HaErBin,晴,13.0,16,19,3,2023
1.0,HaErBin,晴,13.0,16,19,3,2023
1.375,Beijing,霾,15.0,16,19,3,2023
1.57895,Beijing,霾,15.0,16,19,3,2023
1.05,HaErBin,晴,13.0,17,19,3,2023
1.58824,HaErBin,晴,13.0,17,19,3,2023
1.0,Guiyang,晴,8.0,17,19,3,2023
1.19048,Haikou,晴,29.0,17,19,3,2023
1.83333,Haikou,晴,29.0,17,19,3,2023
1.17391,Haikou,晴,29.0,17,19,3,2023
1.03571,HaErBin,晴,13.0,17,19,3,2023
1.0,Beijing,晴,15.0,17,19,3,2023
1.0,Guiyang,晴,8.0,17,19,3,2023
1.55,Beijing,晴,15.0,17,19,3,2023
2.0,Beijing,晴,15.0,17,19,3,2023
1.18182,Guiyang,晴,8.0,17,19,3,2023
1.1875,Guiyang,晴,8.0,17,19,3,2023
1.21739,Haikou,晴,29.0,17,19,3,2023
1.41176,HaErBin,晴,13.0,17,19,3,2023
1.30435,Haikou,晴,29.0,17,19,3,2023
1.15385,HaErBin,晴,13.0,17,19,3,2023
1.41667,Haikou,晴,29.0,17,19,3,2023
1.03333,Guiyang,晴,8.0,17,19,3,2023
1.33333,HaErBin,晴,13.0,17,19,3,2023
1.03571,HaErBin,晴,13.0,17,19,3,2023
1.8,Beijing,晴,15.0,17,19,3,2023
1.63636,Beijing,晴,15.0,17,19,3,2023
1.06667,Guiyang,晴,8.0,17,19,3,2023
1.08,Beijing,晴,15.0,17,19,3,2023
1.23529,Guiyang,晴,8.0,17,19,3,2023
1.78571,Haikou,晴,29.0,17,19,3,2023
1.31818,Haikou,晴,29.0,17,19,3,2023
1.54167,Haikou,晴,29.0,17,19,3,2023
1.17647,Guiyang,晴,8.0,17,19,3,2023
1.09524,HaErBin,晴,13.0,17,19,3,2023
1.16667,HaErBin,晴,13.0,17,19,3,2023
1.0,HaErBin,晴,13.0,17,19,3,2023
1.2,Guiyang,晴,8.0,17,19,3,2023
1.0,Beijing,晴,15.0,17,19,3,2023
1.33333,Beijing,晴,15.0,17,19,3,2023
1.19355,Guiyang,晴,8.0,17,19,3,2023
1.36842,Beijing,晴,15.0,17,19,3,2023
1.375,Haikou,晴,28.0,18,19,3,2023
1.34783,Haikou,晴,28.0,18,19,3,2023
1.46154,Haikou,晴,28.0,18,19,3,2023
1.1,Guiyang,晴,8.0,18,19,3,2023
1.16667,Beijing,晴,13.0,18,19,3,2023
1.47368,Beijing,晴,13.0,18,19,3,2023
1.13333,Guiyang,晴,8.0,18,19,3,2023
1.0,HaErBin,晴,12.0,18,19,3,2023
1.41176,Guiyang,晴,8.0,18,19,3,2023
1.375,Beijing,晴,13.0,18,19,3,2023
1.0,HaErBin,晴,12.0,18,19,3,2023
1.16667,HaErBin,晴,12.0,18,19,3,2023
1.71429,Haikou,晴,28.0,18,19,3,2023
1.26087,Haikou,晴,28.0,18,19,3,2023
1.0,Haikou,晴,28.0,18,19,3,2023
1.0,HaErBin,晴,12.0,18,19,3,2023
1.66667,Guiyang,晴,8.0,18,19,3,2023
1.16667,Guiyang,晴,8.0,18,19,3,2023
1.0,HaErBin,晴,12.0,18,19,3,2023
1.1,Guiyang,晴,8.0,18,19,3,2023
1.22581,HaErBin,晴,12.0,18,19,3,2023
1.35,Haikou,晴,28.0,18,19,3,2023
1.0,Beijing,晴,13.0,18,19,3,2023
1.0,Beijing,晴,13.0,18,19,3,2023
1.36842,Beijing,晴,13.0,18,19,3,2023
1.0,Guiyang,晴,8.0,18,19,3,2023
1.75,Beijing,晴,13.0,18,19,3,2023
1.13793,HaErBin,晴,12.0,18,19,3,2023
1.03571,HaErBin,晴,12.0,18,19,3,2023
1.0,HaErBin,晴,12.0,18,19,3,2023
1.1875,Guiyang,晴,8.0,18,19,3,2023
1.16667,Guiyang,晴,8.0,18,19,3,2023
1.04167,Beijing,晴,13.0,18,19,3,2023
1.25,Beijing,晴,13.0,18,19,3,2023
1.17647,Guiyang,晴,8.0,18,19,3,2023
1.54545,Beijing,晴,13.0,18,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.125,Beijing,霾,12.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.03333,Guiyang,晴,8.0,19,19,3,2023
1.23529,Guiyang,晴,8.0,19,19,3,2023
1.06667,Guiyang,晴,8.0,19,19,3,2023
1.0,Beijing,霾,12.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.63636,Beijing,霾,12.0,19,19,3,2023
1.0,Beijing,霾,12.0,19,19,3,2023
1.2,HaErBin,晴,10.0,19,19,3,2023
1.04167,Beijing,霾,12.0,19,19,3,2023
1.13333,Guiyang,晴,8.0,19,19,3,2023
1.06667,Guiyang,晴,8.0,19,19,3,2023
1.27778,Guiyang,晴,8.0,19,19,3,2023
1.5,Beijing,霾,12.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.33333,Guiyang,晴,8.0,19,19,3,2023
1.0,Beijing,霾,12.0,19,19,3,2023
1.26316,Beijing,霾,12.0,19,19,3,2023
1.10345,HaErBin,晴,10.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.0,Beijing,霾,12.0,19,19,3,2023
1.0,HaErBin,晴,10.0,19,19,3,2023
1.2,Guiyang,晴,8.0,19,19,3,2023
1.16129,Guiyang,晴,8.0,19,19,3,2023
1.27778,Guiyang,雾,7.0,20,19,3,2023
1.0,HaErBin,晴,8.0,20,19,3,2023
1.10345,HaErBin,晴,8.0,20,19,3,2023
1.0,Beijing,霾,12.0,20,19,3,2023
1.33333,Beijing,霾,12.0,20,19,3,2023
1.27273,Guiyang,雾,7.0,20,19,3,2023
1.04762,HaErBin,晴,8.0,20,19,3,2023
1.0,Beijing,霾,12.0,20,19,3,2023
1.0,Guiyang,雾,7.0,20,19,3,2023
1.0,Beijing,霾,12.0,20,19,3,2023
1.13333,Guiyang,雾,7.0,20,19,3,2023
1.13333,Guiyang,小雨,7.0,20,19,3,2023
1.03333,Guiyang,小雨,7.0,20,19,3,2023
1.57895,Guiyang,小雨,7.0,20,19,3,2023
1.15789,Beijing,霾,11.0,20,19,3,2023
1.0,Beijing,霾,11.0,20,19,3,2023
1.0,Beijing,霾,11.0,20,19,3,2023
1.0,HaErBin,霾,8.0,20,19,3,2023
1.0,Haikou,晴,25.0,20,19,3,2023
1.03571,HaErBin,霾,8.0,20,19,3,2023
1.0,HaErBin,霾,8.0,20,19,3,2023
1.0,Haikou,晴,25.0,20,19,3,2023
1.04762,Haikou,晴,25.0,20,19,3,2023
1.0,HaErBin,霾,8.0,20,19,3,2023
1.0,Guiyang,小雨,7.0,21,19,3,2023
1.08333,Beijing,霾,11.0,21,19,3,2023
1.0,Beijing,霾,11.0,21,19,3,2023
1.10526,Beijing,霾,11.0,21,19,3,2023
1.22222,Guiyang,小雨,7.0,21,19,3,2023
1.07692,HaErBin,霾,8.0,21,19,3,2023
1.0,Guiyang,小雨,7.0,21,19,3,2023
1.05556,Haikou,晴,25.0,21,19,3,2023
1.06667,Guiyang,小雨,7.0,21,19,3,2023
1.0,Haikou,晴,25.0,21,19,3,2023
1.3,Haikou,晴,25.0,21,19,3,2023
1.05,Haikou,晴,25.0,21,19,3,2023
1.0,Beijing,霾,11.0,21,19,3,2023
1.0,Beijing,霾,11.0,21,19,3,2023
1.0,Beijing,霾,11.0,21,19,3,2023
1.0,HaErBin,霾,8.0,21,19,3,2023
1.05882,Guiyang,小雨,7.0,21,19,3,2023
1.06667,Guiyang,小雨,7.0,21,19,3,2023
1.0,Guiyang,小雨,7.0,21,19,3,2023
1.0,Haikou,晴,25.0,21,19,3,2023
1.36364,Haikou,晴,25.0,21,19,3,2023
1.36364,Haikou,晴,25.0,21,19,3,2023
1.0,HaErBin,霾,8.0,21,19,3,2023
1.0,Beijing,霾,10.0,21,19,3,2023
1.0,Beijing,霾,10.0,21,19,3,2023
1.0,Beijing,霾,10.0,21,19,3,2023
1.0,Guiyang,雾,7.0,21,19,3,2023
1.0,Guiyang,雾,7.0,21,19,3,2023
1.0,Guiyang,雾,7.0,21,19,3,2023
1.0,Haikou,晴,23.0,21,19,3,2023
1.1,Haikou,晴,23.0,21,19,3,2023
1.5,Haikou,晴,23.0,21,19,3,2023
1.0,HaErBin,晴,8.0,22,19,3,2023
1.0,HaErBin,晴,8.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Guiyang,雾,7.0,22,19,3,2023
1.0,Guiyang,雾,7.0,22,19,3,2023
1.0,Guiyang,雾,7.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.36364,Haikou,晴,23.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.0,Guiyang,雾,7.0,22,19,3,2023
1.0,Guiyang,雾,7.0,22,19,3,2023
1.0,Guiyang,雾,7.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.14286,Guiyang,雾,7.0,22,19,3,2023
1.0,Beijing,霾,10.0,22,19,3,2023
1.04167,Beijing,霾,10.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.0,Haikou,晴,23.0,22,19,3,2023
1.21739,Haikou,晴,23.0,22,19,3,2023
1.1,Haikou,晴,23.0,22,19,3,2023
1.04167,Beijing,霾,10.0,23,19,3,2023
1.0,Beijing,霾,10.0,23,19,3,2023
1.0,Beijing,霾,10.0,23,19,3,2023
1.0,Haikou,晴,23.0,23,19,3,2023
1.0,Haikou,晴,23.0,23,19,3,2023
1.13636,Haikou,晴,23.0,23,19,3,2023
1.0,Beijing,霾,10.0,23,19,3,2023
1.0,Beijing,霾,10.0,23,19,3,2023
1.0,Beijing,霾,10.0,23,19,3,2023
1.0,Haikou,晴,23.0,23,19,3,2023
1.04762,Haikou,晴,23.0,23,19,3,2023
1.0,Haikou,晴,23.0,23,19,3,2023
1.0,Beijing,霾,9.0,23,19,3,2023
1.0,Beijing,霾,9.0,23,19,3,2023
1.0,Beijing,霾,9.0,23,19,3,2023
1.09524,Haikou,晴,22.0,23,19,3,2023
1.0,Haikou,晴,22.0,23,19,3,2023
1.0,Haikou,晴,22.0,23,19,3,2023
1.0,Guiyang,雾,10.0,11,20,3,2023
1.42105,Beijing,霾,11.0,11,20,3,2023
1.08333,Beijing,霾,11.0,11,20,3,2023
1.0,Beijing,霾,11.0,11,20,3,2023
1.11765,Guiyang,雾,10.0,11,20,3,2023
1.0,Haikou,晴,25.0,11,20,3,2023
1.03571,HaErBin,霾,9.0,11,20,3,2023
1.40909,HaErBin,霾,9.0,11,20,3,2023
1.2,Guiyang,雾,10.0,11,20,3,2023
1.04762,Haikou,晴,25.0,11,20,3,2023
1.83333,Haikou,晴,25.0,11,20,3,2023
1.06897,HaErBin,霾,9.0,11,20,3,2023
1.0,Guiyang,雾,10.0,11,20,3,2023
1.0,Beijing,霾,11.0,11,20,3,2023
1.08333,Beijing,霾,11.0,11,20,3,2023
1.21053,Beijing,霾,11.0,11,20,3,2023
1.0,Haikou,晴,25.0,11,20,3,2023
1.3125,Guiyang,雾,10.0,11,20,3,2023
1.5,Haikou,晴,25.0,11,20,3,2023
1.06667,Guiyang,雾,10.0,11,20,3,2023
1.14286,HaErBin,霾,9.0,11,20,3,2023
1.0,HaErBin,霾,9.0,11,20,3,2023
1.0,Haikou,晴,25.0,11,20,3,2023
1.11765,Guiyang,雾,10.0,11,20,3,2023
1.06897,HaErBin,霾,9.0,11,20,3,2023
1.47619,Beijing,霾,11.0,11,20,3,2023
1.0,Beijing,霾,11.0,11,20,3,2023
1.08333,Beijing,霾,11.0,11,20,3,2023
1.27273,HaErBin,霾,11.0,11,20,3,2023
1.0,HaErBin,霾,11.0,11,20,3,2023
1.06667,Guiyang,雾,11.0,11,20,3,2023
1.90909,Haikou,晴,27.0,11,20,3,2023
1.11765,Guiyang,雾,11.0,11,20,3,2023
1.0,Haikou,晴,27.0,11,20,3,2023
1.0,Guiyang,雾,11.0,11,20,3,2023
1.03571,HaErBin,霾,11.0,11,20,3,2023
1.09524,Haikou,晴,27.0,11,20,3,2023
1.0,Haikou,晴,27.0,11,20,3,2023
1.44444,Beijing,霾,12.0,12,20,3,2023
1.0,Beijing,霾,12.0,12,20,3,2023
1.0,Beijing,霾,12.0,12,20,3,2023
1.06667,Guiyang,雾,11.0,12,20,3,2023
1.1,Beijing,霾,12.0,12,20,3,2023
1.05882,Guiyang,雾,11.0,12,20,3,2023
1.1,Guiyang,雾,11.0,12,20,3,2023
1.0,HaErBin,霾,11.0,12,20,3,2023
1.0,Haikou,晴,27.0,12,20,3,2023
1.05556,HaErBin,霾,11.0,12,20,3,2023
1.63636,Haikou,晴,27.0,12,20,3,2023
1.1,HaErBin,霾,11.0,12,20,3,2023
1.0,HaErBin,霾,11.0,12,20,3,2023
1.04762,Haikou,晴,27.0,12,20,3,2023
1.17647,Guiyang,雾,11.0,12,20,3,2023
1.0,Guiyang,雾,11.0,12,20,3,2023
1.0,Beijing,霾,12.0,12,20,3,2023
1.47619,Beijing,霾,12.0,12,20,3,2023
1.04167,Beijing,霾,12.0,12,20,3,2023
1.4375,Guiyang,雾,11.0,12,20,3,2023
1.0,HaErBin,霾,11.0,12,20,3,2023
1.0,HaErBin,霾,11.0,12,20,3,2023
1.13793,HaErBin,霾,11.0,12,20,3,2023
1.3,Haikou,晴,27.0,12,20,3,2023
1.0,Haikou,晴,27.0,12,20,3,2023
1.1,Haikou,晴,27.0,12,20,3,2023
1.04167,Beijing,霾,14.0,12,20,3,2023
1.0,Beijing,霾,14.0,12,20,3,2023
1.03448,Guiyang,雾,12.0,12,20,3,2023
1.11765,Guiyang,雾,12.0,12,20,3,2023
1.47619,Beijing,霾,14.0,12,20,3,2023
1.41667,Haikou,晴,29.0,12,20,3,2023
1.25,Guiyang,雾,12.0,12,20,3,2023
1.0,Guiyang,雾,12.0,12,20,3,2023
1.0,HaErBin,霾,12.0,12,20,3,2023
1.0,Haikou,晴,29.0,12,20,3,2023
1.09524,HaErBin,霾,12.0,12,20,3,2023
1.0,Haikou,晴,29.0,12,20,3,2023
1.03448,HaErBin,霾,12.0,12,20,3,2023
1.0,Beijing,霾,14.0,13,20,3,2023
1.5,Beijing,霾,14.0,13,20,3,2023
1.0,Beijing,霾,14.0,13,20,3,2023
1.13333,Guiyang,雾,12.0,13,20,3,2023
1.31818,HaErBin,霾,12.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.13793,HaErBin,霾,12.0,13,20,3,2023
1.0,HaErBin,霾,12.0,13,20,3,2023
1.13333,Guiyang,雾,12.0,13,20,3,2023
1.11765,Guiyang,雾,12.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.08,Beijing,霾,14.0,13,20,3,2023
1.35,Beijing,霾,14.0,13,20,3,2023
1.0,Beijing,霾,14.0,13,20,3,2023
1.0,Guiyang,雾,12.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.13333,Guiyang,雾,12.0,13,20,3,2023
1.0,HaErBin,霾,12.0,13,20,3,2023
1.04762,Haikou,晴,29.0,13,20,3,2023
1.05882,Guiyang,雾,12.0,13,20,3,2023
1.06897,HaErBin,霾,12.0,13,20,3,2023
1.0,HaErBin,霾,12.0,13,20,3,2023
1.0,HaErBin,霾,12.0,13,20,3,2023
1.0,Beijing,霾,15.0,13,20,3,2023
1.21053,Beijing,霾,15.0,13,20,3,2023
1.125,Beijing,霾,15.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.06667,Guiyang,晴,14.0,13,20,3,2023
1.3125,Guiyang,晴,14.0,13,20,3,2023
1.17647,Guiyang,晴,14.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.0,HaErBin,霾,14.0,13,20,3,2023
1.10345,HaErBin,霾,14.0,13,20,3,2023
1.40909,HaErBin,霾,14.0,13,20,3,2023
1.0,Haikou,晴,29.0,13,20,3,2023
1.13043,Beijing,霾,15.0,14,20,3,2023
1.23333,Guiyang,晴,14.0,14,20,3,2023
1.13333,Guiyang,晴,14.0,14,20,3,2023
1.0,Beijing,霾,15.0,14,20,3,2023
1.16667,Guiyang,晴,14.0,14,20,3,2023
1.0,Beijing,霾,15.0,14,20,3,2023
1.21053,Beijing,霾,15.0,14,20,3,2023
1.0,Haikou,晴,29.0,14,20,3,2023
1.0,Haikou,晴,29.0,14,20,3,2023
1.0,Haikou,晴,29.0,14,20,3,2023
1.56522,HaErBin,霾,14.0,14,20,3,2023
1.16667,HaErBin,霾,14.0,14,20,3,2023
1.1,HaErBin,霾,14.0,14,20,3,2023
1.20833,Beijing,霾,15.0,14,20,3,2023
1.0,Guiyang,晴,14.0,14,20,3,2023
1.0,Beijing,霾,15.0,14,20,3,2023
1.1,Guiyang,晴,14.0,14,20,3,2023
1.33333,Beijing,霾,15.0,14,20,3,2023
1.0,HaErBin,霾,14.0,14,20,3,2023
1.0,HaErBin,霾,14.0,14,20,3,2023
1.09524,HaErBin,霾,14.0,14,20,3,2023
1.3125,Guiyang,晴,14.0,14,20,3,2023
1.14286,Haikou,晴,29.0,14,20,3,2023
1.45455,Haikou,晴,29.0,14,20,3,2023
1.04762,Haikou,晴,29.0,14,20,3,2023
1.3,Beijing,霾,16.0,14,20,3,2023
1.125,Beijing,霾,16.0,14,20,3,2023
1.0,Beijing,霾,16.0,14,20,3,2023
1.61538,Haikou,晴,30.0,14,20,3,2023
1.28571,HaErBin,霾,14.0,14,20,3,2023
1.11765,Guiyang,晴,17.0,14,20,3,2023
1.0,HaErBin,霾,14.0,14,20,3,2023
1.1,Guiyang,晴,17.0,14,20,3,2023
1.03571,HaErBin,霾,14.0,14,20,3,2023
